DATE,PRODUCT_ID,QUANTITY
2020-08-26,349929271,1
2020-04-29,332423106,1
2020-06-26,318511887,2
2020-08-20,318511887,1
2020-08-07,318511887,6
2020-08-06,318511887,4
2020-01-11,318511887,1
2020-12-16,328532234,7
2020-07-14,328532234,6
2020-02-19,328532234,3
2020-10-28,328532234,2
2020-09-04,328532234,1
2020-08-25,347973264,1
2020-08-17,349656254,1
2020-12-16,347595622,2
2020-07-17,346342447,1
2020-12-29,346342447,1
2020-08-28,346342447,1
2020-04-29,346342447,1
2020-09-21,318267979,1
2020-07-20,318267979,1
2020-11-23,345401194,2
2020-01-08,345401194,1
2020-10-27,341262353,1
2020-05-20,341262353,1
2020-12-11,343412110,2
2020-05-19,343412110,5
2020-02-17,343412110,1
2020-02-06,316958074,1
2020-01-06,243832360,1
2020-01-23,319792528,1
2020-04-09,326627501,1
2020-06-03,338867572,2
2020-03-20,338867572,2
2020-11-10,231973992,1
2020-09-23,340474953,1
2020-12-14,350152192,1
2020-10-08,338842927,2
2020-06-29,310247876,5
2020-05-12,346226724,2
2020-10-06,346226724,1
2020-09-24,343938180,3
2020-07-06,343938180,1
2020-01-21,272889311,1
2020-11-26,334296467,4
2020-02-28,342042902,1
2020-11-24,330383151,1
2020-11-12,328927577,1
2020-02-04,331121199,1
2020-09-07,331121199,1
2020-09-01,349008199,1
2020-01-06,323545233,1
2020-10-29,348661061,1
2020-10-02,323342803,1
2020-03-05,323343733,2
2020-11-16,342636056,1
2020-03-05,317285372,1
2020-02-06,343412761,1
2020-03-05,305477968,1
2020-07-14,340475046,1
2020-12-08,339807182,1
2020-01-20,342948846,2
2020-03-18,341843944,1
2020-03-25,252586140,5
2020-09-18,323401269,1
2020-07-29,341257548,3
2020-11-17,341257548,2
2020-10-27,341257548,1
2020-08-21,343249515,1
2020-08-14,346228491,1
2020-04-14,322586248,1
2020-05-28,322586248,1
2020-03-23,323343950,12
2020-03-27,323343950,7
2020-01-03,323343950,1
2020-10-05,340477154,1
2020-06-24,338632313,1
2020-08-27,338632313,3
2020-04-21,338632313,2
2020-07-14,338632313,5
2020-12-01,330221734,1
2020-06-15,237696716,1
2020-06-10,346872051,1
2020-07-10,346872051,1
2020-06-23,346872051,1
2020-10-27,346872051,1
2020-05-14,343938211,11
2020-07-17,343938211,4
2020-11-09,343938211,1
2020-03-02,318511887,8
2020-04-24,318511887,6
2020-09-28,318511887,7
2020-01-09,318511887,2
2020-08-26,318511887,4
2020-12-02,318511887,1
2020-11-16,318511887,1
2020-04-02,318511887,1
2020-11-06,328532234,4
2020-06-05,328532234,4
2020-07-24,328532234,3
2020-03-13,328532234,3
2020-11-09,349656254,1
2020-11-05,349656254,1
2020-02-28,341251441,1
2020-06-30,346342447,2
2020-06-26,346342447,4
2020-11-05,346342447,1
2020-09-09,346342447,1
2020-02-06,346342447,1
2020-06-11,318267979,1
2020-10-26,345401194,1
2020-09-24,345401194,1
2020-02-05,345401194,2
2020-03-26,347136853,1
2020-01-22,341262353,1
2020-12-08,341262353,1
2020-10-30,341262353,1
2020-03-16,323600320,1
2020-08-28,343412110,2
2020-09-22,343412110,3
2020-08-05,343412110,3
2020-07-03,343412110,1
2020-07-02,343412110,1
2020-11-24,343412110,7
2020-12-23,326627501,1
2020-02-04,338867572,2
2020-11-11,338867572,4
2020-04-03,338867572,5
2020-12-17,338867572,3
2020-11-18,338867572,4
2020-10-30,338867572,2
2020-06-26,338867572,2
2020-11-12,338867572,4
2020-03-11,338867572,3
2020-02-03,338867572,3
2020-08-20,338867572,3
2020-03-03,338867572,4
2020-09-24,338867572,1
2020-09-23,338867572,1
2020-10-29,338867572,1
2020-12-08,340474953,1
2020-09-01,341501332,1
2020-12-28,341499658,1
2020-11-30,338842927,13
2020-12-03,338842927,9
2020-07-15,338842927,1
2020-02-24,338842927,1
2020-04-18,310247876,1
2020-05-18,310247876,4
2020-07-24,310247876,1
2020-11-20,310247876,1
2020-06-05,310247876,1
2020-01-10,333425894,1
2020-08-24,313085523,1
2020-05-29,346226724,2
2020-05-28,346226724,2
2020-07-02,346226724,1
2020-11-16,346226724,2
2020-02-19,343938180,1
2020-04-29,343938180,1
2020-03-03,343938180,4
2020-05-11,343938180,1
2020-02-17,341842580,1
2020-02-06,343938800,1
2020-11-30,53764509,6
2020-10-26,53764509,1
2020-11-28,352607671,1
2020-05-19,319949946,1
2020-09-25,334296467,2
2020-06-19,334296467,1
2020-10-15,334296467,1
2020-02-19,334296467,1
2020-08-19,342042902,2
2020-10-30,342042902,1
2020-01-31,342042902,1
2020-07-27,94593803,1
2020-04-17,330383151,2
2020-03-17,330383151,1
2020-11-16,328927577,1
2020-01-27,328927577,1
2020-02-24,328927577,1
2020-08-10,344342606,2
2020-09-22,344342606,1
2020-12-29,344342606,1
2020-10-02,344342606,2
2020-11-30,322138701,1
2020-03-13,233773666,1
2020-10-31,53794083,1
2020-06-12,53794083,1
2020-09-30,53794083,3
2020-02-19,53794083,1
2020-12-28,350319282,2
2020-04-03,340345032,1
2020-04-30,53794083,3
2020-12-14,349008199,3
2020-07-08,349008199,1
2020-05-26,345450825,2
2020-07-16,323545233,1
2020-12-01,323344105,7
2020-09-08,323344105,4
2020-10-06,323344105,4
2020-11-09,323344105,3
2020-05-29,323344105,2
2020-09-02,323344105,3
2020-07-21,323344105,2
2020-12-10,323344105,1
2020-01-20,323344105,1
2020-08-31,323344105,2
2020-11-02,53739802,2
2020-12-18,53739802,1
2020-11-19,53739802,1
2020-03-06,343938397,4
2020-12-04,343938397,1
2020-05-19,343938397,2
2020-09-25,343938397,1
2020-04-23,343938397,1
2020-06-05,343938397,1
2020-02-18,343938397,1
2020-06-30,343938397,1
2020-03-20,341844130,1
2020-03-17,345295484,1
2020-03-17,343938397,1
2020-12-09,339008684,2
2020-09-21,339008684,1
2020-12-07,339008684,1
2020-08-14,339008684,3
2020-07-03,339008684,2
2020-06-18,339008684,2
2020-05-16,339008684,1
2020-08-18,343748212,1
2020-09-14,332508604,1
2020-09-08,332508604,1
2020-09-24,36111435,1
2020-02-17,231431895,1
2020-10-01,330221889,1
2020-10-09,323343392,1
2020-02-25,323343392,1
2020-04-27,323343392,1
2020-02-18,323343392,1
2020-08-27,323342803,2
2020-02-25,323342803,1
2020-01-09,323343733,6
2020-05-13,323343733,6
2020-07-15,323343733,7
2020-03-09,323343733,4
2020-06-15,323343733,8
2020-10-22,323343733,1
2020-02-04,323343733,1
2020-02-06,291341317,1
2020-12-07,109277046,1
2020-06-10,318272474,1
2020-04-30,345450205,1
2020-01-25,345450205,1
2020-03-02,340084136,1
2020-11-19,317285372,2
2020-01-15,332444124,1
2020-08-27,338435928,9
2020-12-03,338435928,4
2020-04-14,338435928,6
2020-03-11,338435928,1
2020-09-23,338435928,2
2020-06-23,338435928,2
2020-09-02,338435928,2
2020-02-19,338435928,2
2020-04-01,338435928,2
2020-04-03,338435928,1
2020-02-03,343127003,2
2020-06-08,305477968,1
2020-06-08,340532086,1
2020-09-21,340532086,1
2020-06-09,340531776,1
2020-09-30,339807182,1
2020-11-26,112164169,2
2020-01-20,112164169,2
2020-04-02,330385259,2
2020-12-03,283559480,1
2020-07-20,283559480,1
2020-04-21,283559480,3
2020-05-28,283559480,1
2020-01-20,283559480,1
2020-09-16,283559480,1
2020-07-27,348948214,1
2020-10-30,110068135,1
2020-11-04,323214246,1
2020-04-30,323214246,1
2020-03-03,323214246,1
2020-03-06,323214246,1
2020-08-19,323214246,2
2020-09-22,323214246,1
2020-10-02,341257672,2
2020-02-24,341257672,6
2020-03-02,341257672,5
2020-08-27,341257672,1
2020-02-05,341257672,2
2020-10-22,341257672,1
2020-08-24,341257672,5
2020-02-18,341257672,6
2020-04-07,341257672,3
2020-06-29,341257672,5
2020-04-21,341257672,1
2020-05-07,167676613,1
2020-03-11,167676613,1
2020-04-07,167676613,1
2020-11-18,338438966,1
2020-10-19,338438966,2
2020-08-31,338438966,4
2020-11-17,338438966,1
2020-11-25,338438966,1
2020-11-04,338438966,1
2020-04-30,338438966,1
2020-02-24,330383771,5
2020-07-07,330383771,3
2020-04-15,330383771,1
2020-01-27,330383771,5
2020-11-11,330383771,4
2020-01-31,330383771,3
2020-10-12,330383771,1
2020-06-19,330383771,2
2020-01-30,330383771,2
2020-03-18,330383771,1
2020-08-06,341257672,3
2020-03-30,330383771,1
2020-06-26,318476981,2
2020-07-07,318476981,1
2020-05-25,323399812,3
2020-01-28,323399812,1
2020-03-30,323399812,1
2020-01-16,323399812,2
2020-03-13,323343609,3
2020-01-13,323343609,4
2020-12-11,323343609,3
2020-01-09,323343609,6
2020-11-04,323343609,2
2020-10-26,323343609,1
2020-12-03,348093575,1
2020-09-18,341843944,1
2020-09-07,341843944,1
2020-08-10,341843944,1
2020-05-19,342635963,1
2020-06-10,340474829,1
2020-12-14,337448206,1
2020-06-04,81308970,1
2020-03-20,81308970,1
2020-01-06,322575150,3
2020-08-05,322575150,1
2020-01-27,322575150,3
2020-05-26,322575150,1
2020-04-20,210994494,1
2020-07-29,210994494,1
2020-06-04,53739771,1
2020-11-21,305478464,1
2020-03-25,305478464,1
2020-07-22,323343578,2
2020-05-07,323343578,1
2020-05-05,323343578,8
2020-03-02,323343578,7
2020-01-11,323343578,3
2020-08-31,323343578,3
2020-02-27,346288042,1
2020-11-06,313143462,1
2020-01-30,323342586,1
2020-01-21,93405418,3
2020-01-07,93405418,4
2020-01-20,338436734,1
2020-11-13,278538937,1
2020-05-27,323343950,1
2020-03-02,338632313,6
2020-07-23,57996815,1
2020-02-03,343938211,2
2020-01-03,318267979,1
2020-12-16,318267979,1
2020-12-10,343412110,2
2020-06-02,338867572,4
2020-05-18,338867572,3
2020-07-22,338867572,2
2020-11-25,341423367,1
2020-07-09,239922020,1
2020-12-02,338842927,8
2020-02-05,338842927,1
2020-01-07,310247876,1
2020-04-29,310247876,1
2020-06-22,341251410,1
2020-11-04,343938180,4
2020-08-13,343938180,2
2020-06-05,343938180,2
2020-11-10,346408477,1
2020-01-11,53764509,3
2020-02-17,319949946,1
2020-02-27,342042902,1
2020-11-30,330383151,2
2020-07-15,344342606,1
2020-08-07,344342606,1
2020-09-21,344342606,1
2020-12-16,336624474,1
2020-03-13,53764571,1
2020-06-22,53794083,1
2020-07-02,53794083,1
2020-09-22,53794083,1
2020-10-30,323545233,1
2020-06-03,323344105,5
2020-07-01,323344105,1
2020-09-29,323344105,1
2020-04-30,323344105,1
2020-07-21,343938397,2
2020-12-05,343938397,1
2020-12-29,343938397,1
2020-02-17,333472673,1
2020-10-01,323344105,1
2020-09-29,339882419,1
2020-11-26,339882419,1
2020-08-07,339008684,5
2020-10-06,339008684,1
2020-01-25,343748212,1
2020-11-19,343748212,1
2020-07-02,332508604,1
2020-07-01,323343392,1
2020-05-22,323342803,1
2020-08-05,323342803,2
2020-07-23,323342803,2
2020-10-08,328045906,2
2020-12-28,328045906,2
2020-04-08,328045906,1
2020-04-17,323343733,10
2020-10-26,323343733,8
2020-07-21,323343733,9
2020-05-26,323343733,5
2020-09-11,323343733,1
2020-10-15,323343733,2
2020-09-16,343112557,1
2020-05-18,341424638,1
2020-11-23,341424638,1
2020-02-21,109277046,1
2020-04-18,109277046,1
2020-01-28,109277046,2
2020-06-23,342636056,1
2020-03-09,342636056,1
2020-03-26,342636056,1
2020-10-22,318272474,1
2020-04-06,338435928,2
2020-11-21,338435928,5
2020-02-14,338435928,3
2020-12-11,338435928,3
2020-04-14,340532086,1
2020-02-07,340531776,1
2020-03-03,340531776,1
2020-07-31,339807182,4
2020-11-23,319887729,1
2020-03-30,112164169,2
2020-11-11,112164169,1
2020-08-28,283559480,1
2020-11-06,283559480,1
2020-09-15,348948214,1
2020-06-04,323214246,1
2020-11-06,323214246,1
2020-04-27,341257672,8
2020-06-17,341257672,5
2020-08-05,341257672,6
2020-04-15,167676613,1
2020-12-22,167676613,1
2020-03-31,167676613,2
2020-06-02,338438966,2
2020-11-13,338438966,2
2020-04-28,338438966,1
2020-03-06,330383771,4
2020-09-28,341501611,1
2020-07-14,318476981,1
2020-01-06,323399812,2
2020-03-09,323343609,5
2020-04-02,323343609,8
2020-08-10,323343609,3
2020-11-17,323343609,1
2020-03-11,342948846,1
2020-01-21,324023036,1
2020-03-25,342635963,1
2020-09-16,342635963,1
2020-03-23,285739617,1
2020-03-20,318972950,1
2020-03-17,81308970,1
2020-02-10,322575150,5
2020-06-24,322575150,1
2020-07-27,322575150,1
2020-09-16,322575150,1
2020-09-22,210994494,1
2020-08-17,338346741,1
2020-05-25,338346741,1
2020-03-06,338346741,1
2020-09-28,345355283,1
2020-12-02,53739771,1
2020-10-30,53739771,1
2020-01-06,53739771,1
2020-10-07,305478464,1
2020-01-23,305478464,2
2020-02-28,305478464,2
2020-08-11,305478464,2
2020-04-08,305478464,1
2020-10-05,305478464,1
2020-12-17,305478464,1
2020-08-07,323343578,9
2020-07-02,323343578,2
2020-08-20,323343578,3
2020-09-30,323343578,14
2020-12-17,323343578,2
2020-11-30,323343578,3
2020-05-22,323343578,5
2020-03-05,323343578,3
2020-08-05,339808546,1
2020-04-29,346504949,1
2020-03-09,93405418,18
2020-06-02,330383151,3
2020-02-28,53764571,1
2020-12-29,53794083,2
2020-08-12,327780143,1
2020-06-30,323344105,1
2020-11-26,323344105,3
2020-07-02,323344105,1
2020-01-29,341844130,1
2020-03-24,339008684,1
2020-06-19,323343733,4
2020-02-17,338435928,4
2020-07-01,343059423,1
2020-06-04,305477968,1
2020-12-19,340475046,1
2020-06-17,339807182,4
2020-08-06,283559480,1
2020-02-24,338438966,4
2020-11-16,338438966,2
2020-09-11,330383771,1
2020-10-22,330383771,2
2020-07-09,330383771,2
2020-12-07,323399812,1
2020-09-21,340474829,1
2020-03-17,322575150,1
2020-02-24,322575150,2
2020-09-01,210994494,1
2020-09-10,323343578,4
2020-10-13,323343578,5
2020-07-01,347625227,1
2020-12-23,131055848,1
2020-02-13,323343733,5
2020-05-07,291341596,1
2020-12-17,291341596,1
2020-05-16,338118023,1
2020-07-29,338118023,1
2020-11-24,344976494,1
2020-11-25,339311709,1
2020-12-14,328532172,2
2020-06-22,328532172,1
2020-08-27,328532172,1
2020-08-28,328532172,3
2020-10-15,328532172,1
2020-05-05,328532172,1
2020-07-17,328532172,2
2020-09-23,350087588,1
2020-01-02,324024865,1
2020-11-23,332841761,1
2020-02-27,319939034,4
2020-01-09,319939034,1
2020-02-10,319939034,9
2020-08-10,319939034,14
2020-11-17,319939034,3
2020-05-22,319939034,8
2020-06-10,319939034,1
2020-07-21,319939034,5
2020-10-19,319939034,1
2020-09-07,319939034,4
2020-01-03,319939034,1
2020-07-31,319939034,1
2020-02-21,313159706,2
2020-02-28,313159706,4
2020-12-03,313159706,5
2020-06-15,313159706,10
2020-07-27,313159706,1
2020-06-08,313159706,5
2020-09-10,313159706,2
2020-04-21,313159706,4
2020-09-24,313159706,5
2020-07-20,313159706,4
2020-02-24,313159706,2
2020-04-02,313159706,3
2020-05-19,313159706,2
2020-05-13,313159706,2
2020-08-24,313159706,1
2020-11-06,313159706,1
2020-03-10,343938149,4
2020-06-03,343938149,2
2020-03-12,343938149,1
2020-02-04,343938149,2
2020-05-12,343938149,2
2020-06-09,343938149,1
2020-04-09,343938149,1
2020-07-24,343938149,1
2020-09-11,343938149,1
2020-06-19,320338128,1
2020-01-03,320338128,1
2020-09-28,309394570,1
2020-06-18,309394570,1
2020-02-07,309394570,4
2020-07-31,309394570,1
2020-11-03,309394570,2
2020-10-30,346227189,1
2020-11-19,346227189,3
2020-02-26,346227189,1
2020-07-03,346227189,1
2020-03-23,346227189,1
2020-07-07,346227189,1
2020-10-19,349656719,1
2020-08-03,338796582,1
2020-01-31,330210760,1
2020-06-17,283395955,2
2020-10-22,283395955,1
2020-10-19,283395955,1
2020-12-16,341017050,1
2020-05-13,341017050,1
2020-12-01,341017050,1
2020-12-09,341017050,1
2020-07-21,341017050,1
2020-05-14,341017050,1
2020-04-30,347624948,1
2020-10-12,347624948,1
2020-10-12,339511876,1
2020-06-02,339511876,3
2020-11-13,342948660,2
2020-07-22,342948660,1
2020-03-04,342948660,1
2020-09-21,342948660,1
2020-09-15,342948660,1
2020-08-03,339807833,1
2020-01-23,343938149,1
2020-03-25,309394570,1
2020-01-24,309394570,1
2020-12-04,346227189,1
2020-11-23,342948660,1
2020-11-19,342948660,1
2020-03-30,339807833,1
2020-06-02,335700085,3
2020-03-25,335700085,3
2020-06-30,335700085,3
2020-08-20,335700085,1
2020-09-21,335700085,3
2020-07-14,335700085,3
2020-09-07,335700085,7
2020-01-16,335700085,3
2020-12-11,335700085,7
2020-06-03,335700085,4
2020-03-04,335700085,3
2020-05-04,335700085,1
2020-09-30,335700085,2
2020-09-09,335700085,1
2020-05-29,335700085,1
2020-05-28,335700085,1
2020-09-28,347729697,3
2020-01-27,243474434,1
2020-12-28,353118923,1
2020-08-19,335700085,2
2020-07-09,346409872,1
2020-08-12,346409872,1
2020-09-14,346690732,1
2020-01-06,330385476,1
2020-03-10,322134547,1
2020-05-13,322134547,1
2020-04-27,322134547,1
2020-10-22,322134547,1
2020-01-11,322134547,1
2020-03-23,280450304,1
2020-04-14,280450304,1
2020-03-23,342151991,1
2020-02-26,275169237,1
2020-08-11,274745033,1
2020-06-23,274745033,1
2020-08-31,274745033,1
2020-12-16,267502782,1
2020-08-18,338842958,1
2020-10-05,338842958,1
2020-12-30,338842958,1
2020-12-03,338842958,3
2020-10-08,338842958,1
2020-11-24,346342478,4
2020-12-21,346342478,2
2020-06-19,346342478,2
2020-04-27,346342478,2
2020-08-10,346342478,1
2020-08-05,346342478,1
2020-07-07,346342478,1
2020-12-01,346342478,1
2020-12-03,346342478,2
2020-09-24,346342478,1
2020-04-14,340283652,1
2020-09-21,323346988,1
2020-01-17,308069909,2
2020-09-01,308069909,1
2020-10-13,308069909,1
2020-04-14,308069909,1
2020-10-20,308069909,1
2020-01-03,96175702,1
2020-11-13,338436517,1
2020-04-06,332507705,1
2020-12-17,251939976,4
2020-01-30,251939976,1
2020-10-01,251939976,1
2020-12-14,251939976,6
2020-10-16,251939976,3
2020-11-16,251939976,3
2020-08-20,251939976,1
2020-05-25,251939976,1
2020-09-02,251939976,2
2020-05-11,251939976,1
2020-08-17,342153758,2
2020-11-16,346226972,2
2020-09-07,346226972,1
2020-08-27,346226972,1
2020-10-30,346226972,1
2020-11-25,346226972,2
2020-10-19,346226972,3
2020-10-21,334363303,2
2020-02-21,334363303,1
2020-11-28,338842710,25
2020-11-25,338842710,7
2020-11-13,338842710,6
2020-10-20,338842710,2
2020-08-12,338842710,2
2020-08-19,346631956,1
2020-11-26,338842710,7
2020-12-17,328697960,1
2020-01-21,328697960,1
2020-10-05,328697960,1
2020-12-18,328697960,1
2020-07-30,328697960,1
2020-05-05,323600258,1
2020-05-19,323600258,1
2020-02-10,341320788,1
2020-11-24,332508418,1
2020-12-04,309502605,1
2020-03-31,309502605,1
2020-08-21,309502605,1
2020-05-18,347626560,1
2020-01-07,330221858,1
2020-06-04,341321191,1
2020-01-20,330936966,4
2020-03-03,330936966,1
2020-05-25,346287918,4
2020-08-31,343412389,1
2020-10-21,322264065,1
2020-03-31,322264065,2
2020-11-05,322264065,2
2020-10-19,322264065,1
2020-10-29,322264065,1
2020-03-26,330221982,1
2020-11-21,330221982,1
2020-03-04,330221982,1
2020-04-27,319916342,1
2020-03-03,280515838,2
2020-06-30,344805374,2
2020-01-28,344805374,1
2020-04-14,344805374,2
2020-01-06,344805374,1
2020-01-31,344805374,2
2020-09-17,344805374,1
2020-01-31,334009159,1
2020-03-17,334009159,1
2020-11-17,334009159,1
2020-11-18,339446931,1
2020-01-23,322262112,1
2020-02-18,341846269,1
2020-11-06,265487875,1
2020-04-27,265487875,1
2020-11-26,323344508,4
2020-09-07,323344508,19
2020-07-13,323344508,11
2020-12-01,323344508,4
2020-11-21,323344508,15
2020-12-22,323344508,2
2020-01-30,323344508,6
2020-12-29,323344508,10
2020-04-23,323344508,2
2020-03-24,323344508,2
2020-03-25,323344508,1
2020-04-18,323344508,1
2020-09-15,341845742,1
2020-03-04,341845742,1
2020-02-12,319800774,1
2020-07-27,319800774,1
2020-04-18,319800774,2
2020-05-22,319800774,1
2020-04-16,343478326,2
2020-02-10,343478326,1
2020-02-19,341501673,1
2020-06-18,347625661,2
2020-10-19,340477340,1
2020-07-30,323344508,2
2020-01-09,331575349,1
2020-03-26,331575349,2
2020-07-17,266083602,1
2020-02-03,338433107,2
2020-01-28,237188099,2
2020-07-24,237188099,1
2020-07-29,237188099,1
2020-03-04,339511597,1
2020-04-07,339511597,1
2020-12-11,349723338,1
2020-04-03,319793427,1
2020-03-23,318512600,1
2020-03-20,318512600,4
2020-06-16,318512600,2
2020-07-15,318512600,1
2020-09-18,350534949,1
2020-08-06,333426886,1
2020-02-18,327488154,1
2020-01-25,319995640,2
2020-06-08,319995640,3
2020-07-21,319995640,2
2020-09-17,319995640,1
2020-05-28,341423615,1
2020-07-02,341423615,3
2020-07-27,341423615,2
2020-08-18,341423615,1
2020-04-01,341423615,1
2020-02-04,343848683,2
2020-11-28,343848683,2
2020-03-20,341758167,2
2020-12-28,341758167,1
2020-02-17,341758167,1
2020-04-27,327105831,1
2020-08-18,344582484,1
2020-03-18,323345190,47
2020-01-02,323345190,19
2020-11-10,323345190,33
2020-10-20,323345190,5
2020-09-25,323345190,7
2020-08-04,323345190,3
2020-01-11,323345190,7
2020-02-13,323345190,1
2020-11-23,348010154,1
2020-07-20,318707063,7
2020-11-30,318707063,7
2020-02-27,318707063,2
2020-11-24,318707063,1
2020-02-19,318707063,1
2020-09-03,318707063,1
2020-12-28,318707063,1
2020-05-11,318707063,2
2020-06-08,318707063,1
2020-06-11,252590263,1
2020-03-12,252590263,2
2020-06-25,252590263,1
2020-07-07,252590263,1
2020-02-21,318707063,1
2020-08-24,318707063,1
2020-02-05,339069413,1
2020-10-05,339807833,1
2020-02-20,335700085,1
2020-10-15,335700085,3
2020-11-17,251939976,1
2020-07-02,251939976,2
2020-12-14,328697960,3
2020-01-07,80471350,1
2020-10-01,309502605,1
2020-09-07,330936966,3
2020-05-27,330936966,1
2020-01-23,344805374,1
2020-03-11,323344508,4
2020-04-23,343478326,1
2020-09-21,266083602,1
2020-07-23,345449492,1
2020-03-05,341423615,3
2020-09-03,341423615,3
2020-09-30,341423615,2
2020-02-05,343848683,1
2020-04-14,341257610,1
2020-07-28,318707063,3
2020-05-12,318707063,2
2020-12-02,252590263,1
2020-07-30,252590263,1
2020-09-24,252590263,1
2020-11-24,323345190,9
2020-10-01,233352314,1
2020-04-17,233352314,1
2020-01-02,233352314,1
2020-10-02,331575442,1
2020-11-03,341320664,1
2020-03-25,322145118,1
2020-10-12,343939327,2
2020-11-18,343939327,1
2020-06-12,343939327,1
2020-11-26,343939327,2
2020-06-03,343939327,1
2020-11-17,348046021,3
2020-09-24,348046021,1
2020-11-28,348046021,3
2020-08-24,348046021,1
2020-02-19,285211594,1
2020-11-05,285211594,1
2020-03-06,285211594,2
2020-06-18,285211594,1
2020-01-16,319857101,2
2020-04-30,319857101,1
2020-05-05,319857101,1
2020-09-28,319857101,2
2020-09-30,339882698,1
2020-04-01,319995609,1
2020-05-25,110021883,1
2020-05-28,110021883,1
2020-10-02,348948152,1
2020-03-17,327220221,1
2020-02-12,340423586,1
2020-01-30,344055019,1
2020-05-06,344055019,1
2020-01-20,346063261,1
2020-02-18,330217022,1
2020-09-10,46807148,1
2020-02-10,46807148,1
2020-11-13,46807148,1
2020-10-13,46807148,1
2020-02-04,305481998,1
2020-01-21,341844285,1
2020-09-04,341844285,2
2020-09-11,341844285,2
2020-02-05,341844285,3
2020-07-01,341844285,1
2020-06-30,341844285,1
2020-05-29,339789636,1
2020-04-30,339789636,1
2020-12-09,309506139,4
2020-06-25,309506139,1
2020-11-19,309506139,1
2020-11-04,319893092,1
2020-07-10,330221765,1
2020-12-07,338434936,1
2020-11-04,292143783,4
2020-12-16,341321532,1
2020-10-20,341262043,2
2020-10-09,341262043,3
2020-07-16,341262043,1
2020-06-15,336331896,1
2020-01-13,323342772,1
2020-12-21,339404895,1
2020-03-24,338042879,1
2020-09-03,338042848,1
2020-05-11,46807148,3
2020-09-30,46807148,1
2020-04-29,46807148,1
2020-09-09,46807148,2
2020-05-12,305481998,1
2020-03-16,231223451,1
2020-09-17,341844285,2
2020-02-24,341844285,2
